Average electricity cost assumption: 0.1 USD/kWh,,,,,,
Date and Time,"power MIN, GW","power GUESS, GW","power MAX, GW","annualised consumption MIN, TWh","annualised consumption GUESS, TWh","annualised consumption MAX, TWh"
2020-10-30T00:00:00,0.3428,0.9616,2.0248,3.0046,8.4293,17.7494
2020-10-31T00:00:00,0.3417,0.9586,2.0185,2.9953,8.403,17.694
2020-11-01T00:00:00,0.3425,0.9608,2.0231,3.0021,8.4223,17.7345
2020-11-02T00:00:00,0.3431,0.961,2.0271,3.008,8.4239,17.7692
2020-11-03T00:00:00,0.3438,0.961,2.0308,3.0135,8.4241,17.8017
2020-11-04T00:00:00,0.3438,0.9594,2.031,3.0138,8.4098,17.8035
2020-11-05T00:00:00,0.3422,0.9532,2.0217,3.0,8.3561,17.722
2020-11-06T00:00:00,0.3432,0.9541,2.0273,3.0083,8.364,17.7713
2020-11-07T00:00:00,0.3443,0.9554,2.0337,3.0179,8.3751,17.8275
2020-11-08T00:00:00,0.3432,0.9507,2.0275,3.0086,8.3342,17.7731
2020-11-09T00:00:00,0.3445,0.9542,2.0349,3.0196,8.3646,17.8378
2020-11-10T00:00:00,0.3444,0.9542,2.0348,3.0194,8.3641,17.8368
2020-11-11T00:00:00,0.3454,0.9568,2.0404,3.0278,8.3872,17.8861
2020-11-12T00:00:00,0.3462,0.9591,2.0453,3.035,8.4072,17.9287
2020-11-13T00:00:00,0.3467,0.9603,2.0478,3.0388,8.4177,17.9512
2020-11-14T00:00:00,0.3457,0.9577,2.0424,3.0307,8.3953,17.9033
2020-11-15T00:00:00,0.3479,0.9636,2.0549,3.0494,8.447,18.0135
2020-11-16T00:00:00,0.3477,0.9632,2.054,3.0479,8.443,18.0051
2020-11-17T00:00:00,0.3487,0.966,2.06,3.0568,8.4677,18.0576
2020-11-18T00:00:00,0.3483,0.9649,2.0577,3.0535,8.4585,18.0381
2020-11-19T00:00:00,0.3502,0.9701,2.0688,3.07,8.5042,18.1355
2020-11-20T00:00:00,0.3508,0.9718,2.0723,3.0752,8.5185,18.166
2020-11-21T00:00:00,0.3531,0.9782,2.086,3.0955,8.5747,18.2859
2020-11-22T00:00:00,0.3543,0.9816,2.0933,3.1062,8.6045,18.3495
2020-11-23T00:00:00,0.355,0.9833,2.097,3.1117,8.6198,18.382
2020-11-24T00:00:00,0.3568,0.9883,2.1076,3.1276,8.6636,18.4756
2020-11-25T00:00:00,0.3589,0.9943,2.1204,3.1464,8.7159,18.5871
2020-11-26T00:00:00,0.3596,0.996,2.124,3.1519,8.731,18.6192
2020-11-27T00:00:00,0.36,0.9972,2.1265,3.1555,8.7411,18.6408
2020-11-28T00:00:00,0.3598,0.9966,2.1252,3.1537,8.736,18.6299
2020-11-29T00:00:00,0.3607,0.9991,2.1306,3.1616,8.7579,18.6767
2020-11-30T00:00:00,0.3645,1.0096,2.153,3.1948,8.85,18.8729
2020-12-01T00:00:00,0.3667,1.0157,2.1661,3.2143,8.904,18.9881
2020-12-02T00:00:00,0.3659,1.0076,2.1615,3.2075,8.8327,18.9477
2020-12-03T00:00:00,0.3675,1.0057,2.1707,3.2211,8.8157,19.028
2020-12-04T00:00:00,0.3689,1.0034,2.1789,3.2334,8.7956,19.1006
2020-12-05T00:00:00,0.3702,1.001,2.1871,3.2455,8.7749,19.1721
2020-12-06T00:00:00,0.3708,0.9964,2.1905,3.2506,8.7341,19.2021
2020-12-07T00:00:00,0.3701,0.9882,2.1862,3.2442,8.6623,19.1645
2020-12-08T00:00:00,0.369,0.979,2.1799,3.2347,8.5817,19.1087
2020-12-09T00:00:00,0.372,0.9869,2.1975,3.2609,8.6512,19.2634
2020-12-10T00:00:00,0.3721,0.9871,2.1981,3.2617,8.6533,19.2681
2020-12-11T00:00:00,0.3713,0.9851,2.1935,3.255,8.6355,19.2285
2020-12-12T00:00:00,0.371,0.9844,2.1918,3.2525,8.6289,19.2136
2020-12-13T00:00:00,0.371,0.9841,2.1914,3.2518,8.627,19.2095
2020-12-14T00:00:00,0.3699,0.9814,2.1853,3.2428,8.603,19.1561
2020-12-15T00:00:00,0.3689,0.9788,2.1795,3.2342,8.5802,19.1053
2020-12-16T00:00:00,0.3673,0.9744,2.1698,3.2198,8.542,19.0202
2020-12-17T00:00:00,0.3667,0.9727,2.166,3.2141,8.527,18.9869
2020-12-18T00:00:00,0.3677,0.9755,2.1722,3.2234,8.5516,19.0417
2020-12-19T00:00:00,0.3675,0.9751,2.1711,3.2218,8.5474,19.0322
2020-12-20T00:00:00,0.3674,0.9746,2.1702,3.2204,8.5436,19.0238
2020-12-21T00:00:00,0.3695,0.9802,2.1827,3.2389,8.5927,19.1332
2020-12-22T00:00:00,0.3711,0.9844,2.1919,3.2526,8.6292,19.2144
2020-12-23T00:00:00,0.3736,0.9911,2.2068,3.2747,8.6877,19.3448
2020-12-24T00:00:00,0.3745,0.9935,2.2121,3.2826,8.7088,19.3916
2020-12-25T00:00:00,0.3737,0.9885,2.1847,3.2757,8.6652,19.1511
2020-12-26T00:00:00,0.3754,0.9902,2.1714,3.291,8.6797,19.0349
2020-12-27T00:00:00,0.3756,0.9876,2.149,3.2923,8.6573,18.8383
2020-12-28T00:00:00,0.378,0.9908,2.1386,3.3132,8.6854,18.7467
2020-12-29T00:00:00,0.3789,0.9902,2.1202,3.3212,8.6802,18.5855
2020-12-30T00:00:00,0.378,0.9851,2.0918,3.314,8.635,18.3366
2020-12-31T00:00:00,0.3791,0.9848,2.0742,3.3232,8.6331,18.1823
2021-01-01T00:00:00,0.3818,0.9918,2.0888,3.3466,8.694,18.3104
2021-01-02T00:00:00,0.3848,0.9998,2.1056,3.3735,8.7639,18.4577
2021-01-03T00:00:00,0.3878,1.0075,2.1219,3.3996,8.8315,18.6002
2021-01-04T00:00:00,0.3883,1.0086,2.1243,3.4035,8.8418,18.6218
2021-01-05T00:00:00,0.3905,1.0144,2.1364,3.4229,8.8922,18.7279
2021-01-06T00:00:00,0.3935,1.0223,2.1532,3.4497,8.9619,18.8746
2021-01-07T00:00:00,0.396,1.0288,2.1667,3.4714,9.0182,18.9933
2021-01-08T00:00:00,0.3998,1.0387,2.1877,3.5051,9.1055,19.1772
2021-01-09T00:00:00,0.4007,1.041,2.1925,3.5127,9.1255,19.2192
2021-01-10T00:00:00,0.4037,1.0487,2.2087,3.5387,9.1929,19.3612
2021-01-11T00:00:00,0.4069,1.057,2.2261,3.5665,9.2652,19.5136
2021-01-12T00:00:00,0.4105,1.0664,2.246,3.5985,9.3482,19.6884
2021-01-13T00:00:00,0.4141,1.0757,2.2655,3.6297,9.4292,19.859
2021-01-14T00:00:00,0.4177,1.085,2.2851,3.6612,9.5111,20.0315
2021-01-15T00:00:00,0.4197,1.0904,2.2965,3.6794,9.5584,20.1311
2021-01-16T00:00:00,0.4235,1.1003,2.3173,3.7128,9.6451,20.3137
2021-01-17T00:00:00,0.4243,1.1022,2.3215,3.7194,9.6623,20.3498
2021-01-18T00:00:00,0.4253,1.105,2.3272,3.7286,9.6862,20.4002
2021-01-19T00:00:00,0.4265,1.1079,2.3334,3.7384,9.7119,20.4542
2021-01-20T00:00:00,0.429,1.1145,2.3473,3.7608,9.7699,20.5765
2021-01-21T00:00:00,0.4303,1.1179,2.3543,3.7721,9.7992,20.6381
2021-01-22T00:00:00,0.432,1.1223,2.3636,3.7869,9.8377,20.7193
2021-01-23T00:00:00,0.4341,1.1277,2.375,3.8052,9.8853,20.8195
2021-01-24T00:00:00,0.4378,1.1373,2.3953,3.8377,9.9696,20.997
2021-01-25T00:00:00,0.4419,1.1481,2.418,3.874,10.0641,21.1961
2021-01-26T00:00:00,0.4454,1.1571,2.4371,3.9046,10.1434,21.3632
2021-01-27T00:00:00,0.4487,1.1657,2.4551,3.9336,10.2187,21.5217
2021-01-28T00:00:00,0.4522,1.1747,2.474,3.9638,10.2974,21.6874
2021-01-29T00:00:00,0.4541,1.1796,2.4845,3.9805,10.3408,21.7788
2021-01-30T00:00:00,0.4541,1.1797,2.4845,3.9806,10.3409,21.7791
2021-01-31T00:00:00,0.4567,1.1864,2.4987,4.0034,10.4001,21.9036
2021-02-01T00:00:00,0.459,1.1925,2.5116,4.024,10.4537,22.0166
2021-02-02T00:00:00,0.4613,1.1976,2.5241,4.044,10.4981,22.1259
2021-02-03T00:00:00,0.4613,1.1968,2.5242,4.0442,10.4911,22.127
2021-02-04T00:00:00,0.4639,1.2026,2.5383,4.0668,10.5422,22.2505
2021-02-05T00:00:00,0.4677,1.2116,2.5591,4.1001,10.6211,22.4327
2021-02-06T00:00:00,0.4725,1.2232,2.5854,4.1422,10.7229,22.6633
2021-02-07T00:00:00,0.4772,1.2345,2.611,4.1833,10.8218,22.8883
2021-02-08T00:00:00,0.4805,1.2421,2.629,4.2121,10.8885,23.0455
2021-02-09T00:00:00,0.4834,1.2496,2.6447,4.2372,10.9536,23.1832
2021-02-10T00:00:00,0.4874,1.2601,2.667,4.2729,11.0459,23.3786
2021-02-11T00:00:00,0.4911,1.2695,2.687,4.305,11.1288,23.5541
2021-02-12T00:00:00,0.4962,1.2828,2.7151,4.35,11.2452,23.8004
2021-02-13T00:00:00,0.4996,1.2914,2.7332,4.3791,11.3202,23.9592
2021-02-14T00:00:00,0.5025,1.299,2.7493,4.4049,11.3869,24.1003
2021-02-15T00:00:00,0.5057,1.3073,2.767,4.4332,11.4601,24.2553
2021-02-16T00:00:00,0.5095,1.3171,2.7877,4.4664,11.5459,24.4369
2021-02-17T00:00:00,0.514,1.3287,2.8122,4.5057,11.6475,24.6519
2021-02-18T00:00:00,0.5156,1.333,2.8212,4.5201,11.6848,24.7308
2021-02-19T00:00:00,0.5183,1.3397,2.8355,4.543,11.744,24.8561
2021-02-20T00:00:00,0.5211,1.3471,2.8512,4.5681,11.8088,24.9933
2021-02-21T00:00:00,0.5202,1.3448,2.8462,4.5601,11.7882,24.9496
2021-02-22T00:00:00,0.5229,1.3516,2.8607,4.5834,11.8484,25.0771
2021-02-23T00:00:00,0.5246,1.3561,2.8702,4.5985,11.8875,25.1598
2021-02-24T00:00:00,0.5268,1.3618,2.8823,4.618,11.9378,25.2664
2021-02-25T00:00:00,0.5304,1.3711,2.902,4.6495,12.0192,25.4386
2021-02-26T00:00:00,0.5318,1.3759,2.9097,4.6618,12.0614,25.5064
2021-02-27T00:00:00,0.5347,1.3846,2.9256,4.6874,12.1378,25.6462
2021-02-28T00:00:00,0.5393,1.3975,2.9505,4.7271,12.2508,25.8637
2021-03-01T00:00:00,0.5409,1.4029,2.9594,4.7415,12.2981,25.942
2021-03-02T00:00:00,0.5438,1.4113,2.9753,4.767,12.3715,26.0816
2021-03-03T00:00:00,0.5423,1.4083,2.9673,4.7541,12.3454,26.0109
2021-03-04T00:00:00,0.5418,1.4078,2.9644,4.7495,12.3408,25.9858
2021-03-05T00:00:00,0.5435,1.4118,2.9734,4.764,12.3756,26.0652
2021-03-06T00:00:00,0.5471,1.4208,2.9932,4.7956,12.4548,26.238
2021-03-07T00:00:00,0.5498,1.4275,3.008,4.8193,12.5135,26.3678
2021-03-08T00:00:00,0.5522,1.4335,3.0213,4.8406,12.5659,26.4843
2021-03-09T00:00:00,0.5529,1.4353,3.0252,4.8469,12.5823,26.5187
2021-03-10T00:00:00,0.5574,1.4469,3.0496,4.886,12.6838,26.7328
2021-03-11T00:00:00,0.5606,1.4554,3.0673,4.9144,12.7576,26.8883
2021-03-12T00:00:00,0.5605,1.455,3.0665,4.9131,12.7542,26.8812
2021-03-13T00:00:00,0.56,1.4536,3.0637,4.9086,12.7426,26.8566
2021-03-14T00:00:00,0.562,1.459,3.075,4.9267,12.7896,26.9556
2021-03-15T00:00:00,0.5629,1.4614,3.08,4.9347,12.8104,26.9994
2021-03-16T00:00:00,0.5668,1.4714,3.1011,4.9685,12.8981,27.1843
2021-03-17T00:00:00,0.5701,1.48,3.1193,4.9976,12.9736,27.3434
2021-03-18T00:00:00,0.5732,1.488,3.1361,5.0247,13.0438,27.4914
2021-03-19T00:00:00,0.5785,1.5016,3.1649,5.0708,13.1635,27.7437
2021-03-20T00:00:00,0.5837,1.5152,3.1935,5.1165,13.2822,27.9939
2021-03-21T00:00:00,0.5862,1.5216,3.207,5.1383,13.3387,28.113
2021-03-22T00:00:00,0.589,1.5289,3.2224,5.1628,13.4025,28.2474
2021-03-23T00:00:00,0.5909,1.5341,3.2332,5.1802,13.4476,28.3426
2021-03-24T00:00:00,0.5921,1.5369,3.2393,5.1899,13.4728,28.3956
2021-03-25T00:00:00,0.5961,1.5476,3.2617,5.2258,13.5659,28.5919
2021-03-26T00:00:00,0.601,1.5601,3.288,5.268,13.6755,28.8228
2021-03-27T00:00:00,0.6028,1.5649,3.2983,5.2844,13.7181,28.9126
2021-03-28T00:00:00,0.6067,1.5749,3.3192,5.318,13.8053,29.0964
2021-03-29T00:00:00,0.6128,1.5908,3.3528,5.3717,13.9447,29.3902
2021-03-30T00:00:00,0.6179,1.6041,3.3809,5.4168,14.0617,29.6369
2021-03-31T00:00:00,0.6228,1.6167,3.4075,5.4593,14.1722,29.8697
2021-04-01T00:00:00,0.6269,1.6275,3.4302,5.4958,14.2668,30.0692
2021-04-02T00:00:00,0.6293,1.6293,3.4429,5.5161,14.2828,30.1801
2021-04-03T00:00:00,0.633,1.6349,3.4635,5.5492,14.3319,30.3614
2021-04-04T00:00:00,0.6382,1.644,3.4918,5.5944,14.4116,30.6089
2021-04-05T00:00:00,0.6435,1.6535,3.521,5.6413,14.4948,30.8654
2021-04-06T00:00:00,0.6475,1.6596,3.5429,5.6764,14.5479,31.0572
2021-04-07T00:00:00,0.6549,1.6743,3.5832,5.741,14.6766,31.4106
2021-04-08T00:00:00,0.6601,1.6834,3.6118,5.7867,14.7566,31.6607
2021-04-09T00:00:00,0.6644,1.6943,3.6351,5.8241,14.852,31.8655
2021-04-10T00:00:00,0.6694,1.707,3.6625,5.8679,14.9638,32.1052
2021-04-11T00:00:00,0.6706,1.7101,3.6691,5.8786,14.9909,32.1635
2021-04-12T00:00:00,0.6752,1.7218,3.6941,5.9187,15.0932,32.3828
2021-04-13T00:00:00,0.6805,1.7355,3.7235,5.9657,15.213,32.6399
2021-04-14T00:00:00,0.6829,1.7415,3.7364,5.9864,15.2658,32.7532
2021-04-15T00:00:00,0.6865,1.7505,3.7558,6.0174,15.3451,32.9233
2021-04-16T00:00:00,0.6864,1.7504,3.7556,6.0172,15.3444,32.9219
2021-04-17T00:00:00,0.6867,1.7512,3.7573,6.0199,15.3512,32.9365
2021-04-18T00:00:00,0.6902,1.7601,3.7764,6.0504,15.4292,33.1037
2021-04-19T00:00:00,0.6848,1.7463,3.7467,6.0029,15.3079,32.8436
2021-04-20T00:00:00,0.6838,1.7437,3.7412,5.994,15.2853,32.7952
2021-04-21T00:00:00,0.685,1.7469,3.748,6.0049,15.3131,32.8547
2021-04-22T00:00:00,0.6851,1.747,3.7482,6.0053,15.3141,32.8569
2021-04-23T00:00:00,0.6896,1.7584,3.7728,6.0447,15.4146,33.0724
2021-04-24T00:00:00,0.6929,1.767,3.7912,6.0742,15.4897,33.2337
2021-04-25T00:00:00,0.6981,1.7802,3.8194,6.1194,15.6051,33.4812
2021-04-26T00:00:00,0.7075,1.8042,3.8711,6.2021,15.8161,33.9338
2021-04-27T00:00:00,0.7126,1.8172,3.8988,6.2465,15.9292,34.1766
2021-04-28T00:00:00,0.7181,1.8312,3.9289,6.2947,16.0522,34.4405
2021-04-29T00:00:00,0.7241,1.8465,3.9617,6.3473,16.1862,34.7279
2021-04-30T00:00:00,0.7295,1.8602,3.9911,6.3944,16.3064,34.9859
2021-05-01T00:00:00,0.735,1.8743,4.0214,6.4431,16.4304,35.252
2021-05-02T00:00:00,0.7369,1.8762,4.0319,6.4598,16.4469,35.3436
2021-05-03T00:00:00,0.739,1.8785,4.0432,6.478,16.4668,35.4431
2021-05-04T00:00:00,0.7447,1.89,4.0745,6.5281,16.5674,35.7175
2021-05-05T00:00:00,0.7471,1.8929,4.0874,6.5487,16.5928,35.8297
2021-05-06T00:00:00,0.752,1.9024,4.1145,6.5921,16.6761,36.0675
2021-05-07T00:00:00,0.7542,1.905,4.1267,6.6117,16.6991,36.1744
2021-05-08T00:00:00,0.7585,1.9128,4.1502,6.6494,16.768,36.3811
2021-05-09T00:00:00,0.7648,1.9287,4.1846,6.7045,16.907,36.6826
2021-05-10T00:00:00,0.7703,1.9425,4.2146,6.7525,17.0279,36.9449
2021-05-11T00:00:00,0.7727,1.9486,4.2278,6.7737,17.0815,37.0612
2021-05-12T00:00:00,0.7764,1.9578,4.2477,6.8056,17.1619,37.2357
2021-05-13T00:00:00,0.78,1.967,4.2678,6.8378,17.2431,37.4119
2021-05-14T00:00:00,0.7873,1.9854,4.3076,6.9015,17.4036,37.76
2021-05-15T00:00:00,0.7903,1.9928,4.3237,6.9274,17.469,37.9019
2021-05-16T00:00:00,0.7951,2.005,4.3502,6.9699,17.5761,38.1343
2021-05-17T00:00:00,0.7966,2.0088,4.3584,6.9829,17.609,38.2056
2021-05-18T00:00:00,0.8011,2.0201,4.383,7.0224,17.7084,38.4215
2021-05-19T00:00:00,0.8059,2.0321,4.4091,7.0641,17.8137,38.6498
2021-05-20T00:00:00,0.8101,2.0429,4.4324,7.1015,17.908,38.8545
2021-05-21T00:00:00,0.8103,2.0434,4.4335,7.1033,17.9125,38.8641
2021-05-22T00:00:00,0.812,2.0477,4.4428,7.1181,17.9499,38.9454
2021-05-23T00:00:00,0.809,2.0401,4.4263,7.0916,17.8831,38.8005
2021-05-24T00:00:00,0.8087,2.0392,4.4244,7.0886,17.8756,38.7841
2021-05-25T00:00:00,0.8049,2.0297,4.4037,7.0556,17.7922,38.6031
2021-05-26T00:00:00,0.8007,2.0191,4.3807,7.0186,17.6991,38.4012
2021-05-27T00:00:00,0.7934,2.0007,4.3409,6.9548,17.5382,38.052
2021-05-28T00:00:00,0.7893,1.9885,4.3185,6.919,17.4312,37.856
2021-05-29T00:00:00,0.7846,1.9747,4.2927,6.8777,17.3106,37.6299
2021-05-30T00:00:00,0.7823,1.9671,4.2802,6.8577,17.2434,37.5204
2021-05-31T00:00:00,0.7799,1.9593,4.2673,6.837,17.1748,37.4074
2021-06-01T00:00:00,0.7762,1.948,4.2468,6.8042,17.0757,37.2277
2021-06-02T00:00:00,0.7745,1.9361,4.2374,6.789,16.9715,37.1448
2021-06-03T00:00:00,0.7738,1.9268,4.2335,6.7829,16.8899,37.1112
2021-06-04T00:00:00,0.7763,1.9273,4.2474,6.805,16.8948,37.2325
2021-06-05T00:00:00,0.7797,1.9301,4.2662,6.8352,16.9194,37.3973
2021-06-06T00:00:00,0.7831,1.9327,4.2845,6.8646,16.9417,37.5581
2021-06-07T00:00:00,0.7866,1.9356,4.3036,6.8951,16.967,37.725
2021-06-08T00:00:00,0.7927,1.9451,4.3372,6.949,17.0507,38.0199
2021-06-09T00:00:00,0.7946,1.9497,4.3475,6.9654,17.0909,38.1097
2021-06-10T00:00:00,0.7943,1.949,4.3458,6.9628,17.0846,38.0955
2021-06-11T00:00:00,0.7913,1.9395,4.3296,6.9368,17.002,37.9532
2021-06-12T00:00:00,0.7861,1.9246,4.301,6.8909,16.8712,37.7023
2021-06-13T00:00:00,0.7788,1.9047,4.2613,6.8274,16.697,37.3546
2021-06-14T00:00:00,0.7708,1.8829,4.2172,6.7567,16.5057,36.968
2021-06-15T00:00:00,0.766,1.869,4.1909,6.7146,16.3838,36.7378
2021-06-16T00:00:00,0.7601,1.8526,4.1589,6.6633,16.2397,36.4567
2021-06-17T00:00:00,0.7562,1.841,4.1376,6.6292,16.138,36.2702
2021-06-18T00:00:00,0.7538,1.835,4.1242,6.6078,16.0859,36.1531
2021-06-19T00:00:00,0.749,1.8234,4.0982,6.566,15.9843,35.9247
2021-06-20T00:00:00,0.7434,1.8098,4.0675,6.5168,15.8646,35.6556
2021-06-21T00:00:00,0.7344,1.7873,4.0181,6.4378,15.6671,35.223
2021-06-22T00:00:00,0.7193,1.7498,3.9353,6.305,15.339,34.4967
2021-06-23T00:00:00,0.7045,1.7134,3.8547,6.1759,15.0199,33.7903
2021-06-24T00:00:00,0.69,1.6775,3.7751,6.0484,14.7049,33.0929
2021-06-25T00:00:00,0.6714,1.6325,3.6735,5.8855,14.3103,32.2016
2021-06-26T00:00:00,0.6562,1.5956,3.5901,5.752,13.9873,31.4712
2021-06-27T00:00:00,0.6431,1.5639,3.5183,5.637,13.7092,30.8417
2021-06-28T00:00:00,0.6364,1.5485,3.4818,5.5785,13.5738,30.5216
2021-06-29T00:00:00,0.6327,1.5402,3.4615,5.5459,13.5016,30.3435
2021-06-30T00:00:00,0.6328,1.5414,3.4624,5.5474,13.512,30.3516
2021-07-01T00:00:00,0.6313,1.5385,3.454,5.534,13.4861,30.2781
2021-07-02T00:00:00,0.6337,1.5444,3.4674,5.5554,13.5383,30.3954
2021-07-03T00:00:00,0.6373,1.553,3.4866,5.5862,13.6132,30.5637
2021-07-04T00:00:00,0.6411,1.5623,3.5077,5.6199,13.6955,30.7484
2021-07-05T00:00:00,0.6442,1.57,3.5248,5.6474,13.7624,30.8986
2021-07-06T00:00:00,0.6476,1.5783,3.5435,5.6773,13.8352,31.062
2021-07-07T00:00:00,0.6492,1.582,3.5519,5.6907,13.8681,31.1358
2021-07-08T00:00:00,0.6534,1.5924,3.5752,5.7281,13.9592,31.3404
2021-07-09T00:00:00,0.6558,1.5981,3.588,5.7486,14.009,31.4523
2021-07-10T00:00:00,0.6617,1.6124,3.6202,5.8002,14.1347,31.7345
2021-07-11T00:00:00,0.6659,1.6228,3.6435,5.8376,14.2259,31.9391
2021-07-12T00:00:00,0.6702,1.6332,3.6669,5.875,14.317,32.1438
2021-07-13T00:00:00,0.669,1.6304,3.6605,5.8648,14.2922,32.0881
2021-07-14T00:00:00,0.669,1.6302,3.6601,5.8641,14.2906,32.0844
2021-07-15T00:00:00,0.6696,1.6318,3.6637,5.8699,14.3046,32.1159
2021-07-16T00:00:00,0.6704,1.6336,3.6678,5.8764,14.3205,32.1516
2021-07-17T00:00:00,0.6692,1.6308,3.6614,5.8662,14.2956,32.0958
2021-07-18T00:00:00,0.6675,1.6266,3.652,5.8512,14.2591,32.0138
2021-07-19T00:00:00,0.6673,1.6262,3.6511,5.8497,14.2554,32.0055
2021-07-20T00:00:00,0.6697,1.63,3.664,5.8703,14.2889,32.1182
2021-07-21T00:00:00,0.6732,1.6368,3.6835,5.9016,14.3481,32.2893
2021-07-22T00:00:00,0.6758,1.6412,3.6978,5.9244,14.3868,32.4145
2021-07-23T00:00:00,0.6791,1.6472,3.7157,5.9532,14.4396,32.5717
2021-07-24T00:00:00,0.6826,1.6538,3.735,5.9841,14.4975,32.7409
2021-07-25T00:00:00,0.6889,1.6671,3.7693,6.039,14.6136,33.0414
2021-07-26T00:00:00,0.6932,1.6755,3.7928,6.0767,14.6875,33.2473
2021-07-27T00:00:00,0.6983,1.6878,3.8205,6.1211,14.795,33.4907
2021-07-28T00:00:00,0.7034,1.7002,3.8487,6.1663,14.9043,33.738
2021-07-29T00:00:00,0.7088,1.7135,3.8781,6.2134,15.0203,33.9956
2021-07-30T00:00:00,0.7095,1.7155,3.8821,6.2199,15.0381,34.0309
2021-07-31T00:00:00,0.7122,1.7221,3.8965,6.2428,15.0957,34.1563
2021-08-01T00:00:00,0.715,1.7292,3.9119,6.2676,15.158,34.2921
2021-08-02T00:00:00,0.7196,1.7387,3.937,6.3077,15.2416,34.5116
2021-08-03T00:00:00,0.727,1.7551,3.9775,6.3726,15.3849,34.8665
2021-08-04T00:00:00,0.7337,1.7698,4.0144,6.4317,15.5142,35.1901
2021-08-05T00:00:00,0.7391,1.7818,4.0439,6.479,15.619,35.4487
2021-08-06T00:00:00,0.7483,1.8029,4.0942,6.5596,15.8046,35.8899
2021-08-07T00:00:00,0.7561,1.8207,4.1369,6.6281,15.9604,36.2642
2021-08-08T00:00:00,0.7616,1.8328,4.1668,6.6759,16.0666,36.5261
2021-08-09T00:00:00,0.7678,1.8486,4.201,6.7307,16.205,36.826
2021-08-10T00:00:00,0.7745,1.8654,4.2374,6.7891,16.352,37.1454
2021-08-11T00:00:00,0.7763,1.8695,4.2474,6.805,16.3879,37.2323
2021-08-12T00:00:00,0.781,1.8798,4.2731,6.8463,16.4785,37.4584
2021-08-13T00:00:00,0.7856,1.8899,4.2984,6.8868,16.567,37.6798
2021-08-14T00:00:00,0.788,1.8946,4.3114,6.9075,16.6081,37.7933
2021-08-15T00:00:00,0.7898,1.898,4.3214,6.9236,16.6379,37.8811
2021-08-16T00:00:00,0.7887,1.8942,4.315,6.9135,16.6046,37.8256
2021-08-17T00:00:00,0.7871,1.8895,4.3066,6.9,16.5631,37.7519
2021-08-18T00:00:00,0.79,1.8963,4.3222,6.9249,16.6229,37.8882
2021-08-19T00:00:00,0.7946,1.9075,4.3477,6.9658,16.721,38.1118
2021-08-20T00:00:00,0.7966,1.9123,4.3587,6.9834,16.7634,38.2083
2021-08-21T00:00:00,0.8011,1.9231,4.3833,7.0229,16.8581,38.4243
2021-08-22T00:00:00,0.808,1.9396,4.4209,7.083,17.0026,38.7535
2021-08-23T00:00:00,0.8115,1.9479,4.4397,7.1132,17.0751,38.9188
2021-08-24T00:00:00,0.8168,1.9608,4.4692,7.1604,17.1883,39.1768
2021-08-25T00:00:00,0.8221,1.9734,4.4978,7.2063,17.2984,39.4279
2021-08-26T00:00:00,0.825,1.9803,4.5136,7.2316,17.3593,39.5666
2021-08-27T00:00:00,0.83,1.9923,4.5409,7.2754,17.4642,39.8058
2021-08-28T00:00:00,0.8316,1.9962,4.5499,7.2898,17.4989,39.8848
2021-08-29T00:00:00,0.8328,1.999,4.5563,7.2999,17.5232,39.9401
2021-08-30T00:00:00,0.8391,2.0143,4.5911,7.3558,17.6573,40.2458
2021-08-31T00:00:00,0.8425,2.0224,4.6096,7.3854,17.7284,40.408
2021-09-01T00:00:00,0.8441,2.0262,4.6182,7.3991,17.7613,40.4828
2021-09-02T00:00:00,0.8484,2.0324,4.6419,7.4371,17.8162,40.6907
2021-09-03T00:00:00,0.8537,2.0411,4.6711,7.484,17.8924,40.9471
2021-09-04T00:00:00,0.858,2.0472,4.6943,7.5211,17.946,41.1504
2021-09-05T00:00:00,0.8661,2.0624,4.7385,7.5919,18.0788,41.5374
2021-09-06T00:00:00,0.8716,2.0715,4.7688,7.6405,18.1587,41.8034
2021-09-07T00:00:00,0.8756,2.0768,4.7904,7.6751,18.2053,41.9927
2021-09-08T00:00:00,0.8838,2.0923,4.8354,7.7472,18.341,42.3872
2021-09-09T00:00:00,0.886,2.0976,4.8477,7.7668,18.3875,42.4946
2021-09-10T00:00:00,0.8892,2.1052,4.8653,7.7951,18.4545,42.6494
2021-09-11T00:00:00,0.8942,2.1171,4.8926,7.8389,18.5581,42.8888
2021-09-12T00:00:00,0.8996,2.1298,4.922,7.8859,18.6696,43.1464
2021-09-13T00:00:00,0.9014,2.134,4.9318,7.9016,18.7067,43.2324
2021-09-14T00:00:00,0.9042,2.1385,4.9473,7.9264,18.7464,43.3677
2021-09-15T00:00:00,0.9049,2.138,4.951,7.9324,18.7417,43.4006
2021-09-16T00:00:00,0.9076,2.1423,4.9659,7.9562,18.779,43.5309
2021-09-17T00:00:00,0.9091,2.1435,4.9739,7.9691,18.7904,43.6012
2021-09-18T00:00:00,0.9122,2.1487,4.9908,7.9962,18.8353,43.7496
2021-09-19T00:00:00,0.9116,2.1452,4.9879,7.9914,18.8047,43.7236
2021-09-20T00:00:00,0.9136,2.1478,4.9988,8.009,18.8272,43.8199
2021-09-21T00:00:00,0.9197,2.162,5.0319,8.062,18.9517,44.1097
2021-09-22T00:00:00,0.9221,2.1675,5.0449,8.0828,19.0007,44.2238
